-0.2395	-0.034079	-0.05703
-0.23926	-0.065621	-0.06376
-0.23901	-0.051941	-0.051567
-0.23877	-0.048334	-0.059188
-0.23853	-0.039166	-0.057792
-0.23828	-0.048536	-0.056501
-0.23804	-0.058418	-0.063147
-0.23779	-0.058266	-0.057328
-0.23755	-0.071911	-0.06124
-0.2373	-0.067738	-0.058593
-0.23706	-0.067572	-0.06327
-0.23682	-0.07694	-0.061486
-0.23657	-0.073395	-0.067249
-0.23633	-0.073611	-0.058592
-0.23608	-0.073998	-0.067453
-0.23584	-0.058421	-0.060442
-0.2356	-0.056156	-0.061068
-0.23535	-0.053612	-0.066153
-0.23511	-0.054706	-0.056726
-0.23486	-0.077437	-0.069497
-0.23462	-0.085125	-0.056447
-0.23438	-0.091496	-0.063508
-0.23413	-0.096777	-0.057651
-0.23389	-0.077377	-0.055382
-0.23364	-0.065558	-0.059364
-0.2334	-0.062752	-0.055746
-0.23315	-0.049088	-0.056595
-0.23291	-0.060477	-0.056612
-0.23267	-0.067976	-0.054096
-0.23242	-0.06648	-0.052637
-0.23218	-0.084688	-0.053809
-0.23193	-0.079132	-0.047315
-0.23169	-0.082961	-0.053021
-0.23145	-0.09732	-0.044899
-0.2312	-0.081329	-0.049081
-0.23096	-0.080876	-0.049444
-0.23071	-0.073143	-0.043794
-0.23047	-0.041589	-0.049959
-0.23022	-0.049817	-0.040415
-0.22998	-0.041283	-0.042592
-0.22974	-0.045078	-0.040273
-0.22949	-0.079704	-0.037937
-0.22925	-0.076216	-0.041472
-0.229	-0.09116	-0.037536
-0.22876	-0.09186	-0.037216
-0.22852	-0.057806	-0.036928
-0.22827	-0.057143	-0.03147
-0.22803	-0.03891	-0.0336
-0.22778	-0.016184	-0.031275
-0.22754	-0.035999	-0.028009
-0.22729	-0.023483	-0.031938
-0.22705	-0.031876	-0.024577
-0.22681	-0.055425	-0.030146
-0.22656	-0.041213	-0.024415
-0.22632	-0.065123	-0.023879
-0.22607	-0.071727	-0.023986
-0.22583	-0.053549	-0.018682
-0.22559	-0.063047	-0.021545
-0.22534	-0.033253	-0.01842
-0.2251	-0.0032236	-0.020128
-0.22485	-0.012077	-0.018816
-0.22461	0.012782	-0.01822
-0.22437	-0.0046939	-0.014606
-0.22412	-0.041097	-0.015317
-0.22388	-0.035526	-0.012788
-0.22363	-0.069397	-0.013392
-0.22339	-0.064021	-0.013953
-0.22314	-0.033745	-0.010027
-0.2229	-0.045302	-0.01536
-0.22266	-0.011188	-0.0087704
-0.22241	0.0043289	-0.012682
-0.22217	-0.015635	-0.0085154
-0.22192	0.019017	-0.0053265
-0.22168	-0.0016701	-0.010483
-0.22144	-0.015166	-0.003073
-0.22119	0.0036293	-0.010967
-0.22095	-0.046516	-0.004537
-0.2207	-0.045287	-0.0063202
-0.22046	-0.041741	-0.0057298
-0.22021	-0.065716	-0.00024004
-0.21997	-0.012688	-0.0052201
-0.21973	0.0011287	0.0024088
-0.21948	0.0039764	-0.0034
-0.21924	0.04476	0.00098405
-0.21899	0.001725	-5.3596e-05
-0.21875	-0.010841	-0.00079157
-0.21851	-0.01219	0.0027653
