-0.31958	0.00077285	0.00020627
-0.31934	-0.93117	0.19739
-0.31909	-1.0478	0.18384
-0.31885	-1.1148	0.16889
-0.3186	-1.1376	0.15414
-0.31836	-1.1261	0.14068
-0.31812	-1.0929	0.12576
-0.31787	-1.0505	0.11215
-0.31763	-1.0146	0.099995
-0.31738	-0.99508	0.088272
-0.31714	-0.99694	0.077192
-0.31689	-1.0212	0.0671
-0.31665	-1.0652	0.059439
-0.31641	-1.1306	0.05715
-0.31616	-1.1982	0.054977
-0.31592	-1.2538	0.04992
-0.31567	-1.2848	0.040267
-0.31543	-1.2802	0.025306
-0.31519	-1.2328	0.0060414
-0.31494	-1.1385	-0.01616
-0.3147	-0.99647	-0.039746
-0.31445	-0.81074	-0.063222
-0.31421	-0.58969	-0.085181
-0.31396	-0.34849	-0.10559
-0.31372	-0.1038	-0.12374
-0.31348	0.12839	-0.13978
-0.31323	0.33437	-0.15306
-0.31299	0.50543	-0.16303
-0.31274	0.63685	-0.169
-0.3125	0.73232	-0.17019
-0.31226	0.79911	-0.16727
-0.31201	0.84749	-0.15768
-0.31177	0.8885	-0.14554
-0.31152	0.93671	-0.13416
-0.31128	1.0033	-0.12341
-0.31104	1.0982	-0.11419
-0.31079	1.226	-0.1063
-0.31055	1.3845	-0.099658
-0.3103	1.5682	-0.093926
-0.31006	1.7681	-0.088523
-0.30981	1.9709	-0.083629
-0.30957	2.1586	-0.079508
-0.30933	2.3149	-0.077426
-0.30908	2.4285	-0.078799
-0.30884	2.4933	-0.08419
-0.30859	2.5101	-0.093256
-0.30835	2.4834	-0.10379
-0.30811	2.4212	-0.11312
-0.30786	2.3372	-0.11771
-0.30762	2.2409	-0.11676
-0.30737	2.1408	-0.11101
-0.30713	2.0445	-0.10295
-0.30688	1.956	-0.094782
-0.30664	1.884	-0.086845
-0.3064	1.8316	-0.078236
-0.30615	1.8015	-0.066309
-0.30591	1.7922	-0.048374
-0.30566	1.794	-0.025662
-0.30542	1.782	-0.0047046
-0.30518	1.757	0.013748
-0.30493	1.7062	0.027258
-0.30469	1.6209	0.03416
-0.30444	1.4987	0.034848
-0.3042	1.3408	0.031188
-0.30396	1.154	0.025428
-0.30371	0.95018	0.019914
-0.30347	0.74545	0.01553
-0.30322	0.55495	0.012992
-0.30298	0.38988	0.011534
-0.30273	0.25673	0.010089
-0.30249	0.15586	0.0083702
-0.30225	0.08647	0.0063188
-0.302	0.04409	0.0041942
-0.30176	0.022759	0.002524
-0.30151	0.018263	0.0023799
-0.30127	0.026318	0.0049295
-0.30103	0.042181	0.010259
-0.30078	0.060678	0.017657
-0.30054	0.073441	0.025402
-0.30029	0.073525	0.03159
-0.30005	0.055801	0.035368
-0.2998	0.019675	0.034892
-0.29956	-0.027369	0.032238
-0.29932	-0.060527	0.034519
-0.29907	-0.081741	0.039373
-0.29883	-0.08304	0.045731
-0.29858	-0.057718	0.051716
-0.29834	-0.002155	0.055193
-0.2981	0.084733	0.05485
-0.29785	0.20059	0.051256
-0.29761	0.33953	0.046282
-0.29736	0.49287	0.042936
-0.29712	0.6511	0.042923
-0.29688	0.80465	0.047398
-0.29663	0.94557	0.055681
