-0.31958	-0.00097218	0.0019876
-0.31934	-0.00037118	0.03293
-0.31909	-0.0024813	0.01528
-0.31885	-0.00072779	0.020696
-0.3186	0.0010944	0.023689
-0.31836	0.0045495	0.019825
-0.31812	0.0092794	0.0064949
-0.31787	0.014714	0.022606
-0.31763	0.02304	0.020749
-0.31738	0.02884	0.0084936
-0.31714	0.033883	0.020057
-0.31689	0.037028	0.019016
-0.31665	0.038714	0.013129
-0.31641	0.040094	0.013024
-0.31616	0.037857	0.02446
-0.31592	0.036324	0.015374
-0.31567	0.035559	0.0050071
-0.31543	0.035317	0.020335
-0.31519	0.035888	0.013401
-0.31494	0.037191	0.005284
-0.3147	0.040267	0.018703
-0.31445	0.043488	0.014181
-0.31421	0.045866	0.0043185
-0.31396	0.047067	0.010703
-0.31372	0.047189	0.016446
-0.31348	0.044839	0.004774
-0.31323	0.040399	0.0099396
-0.31299	0.033967	0.014893
-0.31274	0.026356	0.0027662
-0.3125	0.020195	0.0030803
-0.31226	0.01253	0.0073249
-0.31201	0.0057858	0.011048
-0.31177	0.00074181	-0.00037463
-0.31152	-0.0026554	0.0079105
-0.31128	-0.004075	0.0062735
-0.31104	-0.0077689	-0.0026843
-0.31079	-0.0095113	0.0060667
-0.31055	-0.011575	0.0050864
-0.3103	-0.014663	0.0039337
-0.31006	-0.017408	-0.0044831
-0.30981	-0.02242	0.0025856
-0.30957	-0.02533	-0.0029552
-0.30933	-0.029081	-0.0064094
-0.30908	-0.032342	0.0051053
-0.30884	-0.034188	0.00015372
-0.30859	-0.035426	-0.0057992
-0.30835	-0.032682	-0.0018745
-0.30811	-0.029432	0.0014104
-0.30786	-0.02517	-0.0069968
-0.30762	-0.020481	0.0013667
-0.30737	-0.016232	0.0019761
-0.30713	-0.012542	-0.0056837
-0.30688	-0.010638	-0.0047995
-0.30664	-0.0094303	-0.0023486
-0.3064	-0.010099	-0.00021882
-0.30615	-0.01124	-0.0065841
-0.30591	-0.012798	-0.0064996
-0.30566	-0.012893	-0.0098961
-0.30542	-0.011733	-0.022498
-0.30518	-0.0098149	-0.013106
-0.30493	-0.0060672	-0.020137
-0.30469	-0.0027658	-0.020765
-0.30444	0.0023775	-0.022524
-0.3042	0.0066254	-0.028622
-0.30396	0.009618	-0.029495
-0.30371	0.012212	-0.03588
-0.30347	0.012782	-0.024735
-0.30322	0.014404	-0.033762
-0.30298	0.013945	-0.034493
-0.30273	0.013302	-0.038037
-0.30249	0.013416	-0.035281
-0.30225	0.013359	-0.030889
-0.302	0.015646	-0.029674
-0.30176	0.016722	-0.011426
-0.30151	0.018542	-0.03099
-0.30127	0.020824	-0.0097736
-0.30103	0.022631	-0.019787
-0.30078	0.024508	-0.0098401
-0.30054	0.023953	0.0015214
-0.30029	0.023129	-0.003942
-0.30005	0.021356	0.013368
-0.2998	0.019125	-0.0064159
-0.29956	0.016562	0.021772
-0.29932	0.013406	0.0096736
-0.29907	0.010988	0.024735
-0.29883	0.0090897	0.031
-0.29858	0.0084876	0.021951
-0.29834	0.007754	0.036836
-0.2981	0.0078673	0.018599
-0.29785	0.007797	0.048573
-0.29761	0.0076301	0.027136
-0.29736	0.007706	0.045125
-0.29712	0.0061123	0.035437
-0.29688	0.0048642	0.027654
-0.29663	0.0021066	0.0421
-0.29639	-0.0002329	0.019439
-0.29614	-0.0020525	0.050009
-0.2959	-0.005003	0.011056
-0.29565	-0.0064511	0.031338
-0.29541	-0.0084189	0.0091708
-0.29517	-0.00856	-0.00091226
-0.29492	-0.0080947	0.016971
-0.29468	-0.008055	-0.020357
-0.29443	-0.0070202	0.0052346
-0.29419	-0.0073152	-0.041676
-0.29395	-0.0066293	-0.023951
-0.2937	-0.0070347	-0.04937
-0.29346	-0.0080676	-0.057152
-0.29321	-0.008866	-0.045473
-0.29297	-0.010029	-0.090889
-0.29272	-0.0098821	-0.065445
-0.29248	-0.010437	-0.11877
-0.29224	-0.010113	-0.090603
-0.29199	-0.0093736	-0.12241
-0.29175	-0.0080823	-0.12307
-0.2915	-0.0058917	-0.1191
-0.29126	-0.0043405	-0.16743
-0.29102	-0.0022735	-0.12605
-0.29077	-0.0011911	-0.18514
-0.29053	0.00032551	-0.14064
-0.29028	0.0013966	-0.17743
-0.29004	0.0018112	-0.17252
-0.28979	0.0023793	-0.16258
-0.28955	0.0021657	-0.20765
-0.28931	0.0029528	-0.14621
-0.28906	0.0033181	-0.20627
-0.28882	0.0041299	-0.15014
-0.28857	0.0050714	-0.18541
-0.28833	0.0059244	-0.17125
-0.28809	0.007979	-0.15169
-0.28784	0.0090255	-0.1838
-0.2876	0.010611	-0.11105
-0.28735	0.011133	-0.17244
-0.28711	0.011718	-0.1005
-0.28687	0.012462	-0.14044
-0.28662	0.012089	-0.10833
-0.28638	0.012464	-0.083304
-0.28613	0.011669	-0.11092
-0.28589	0.011685	-0.031022
-0.28564	0.011994	-0.10365
-0.2854	0.011975	-0.01316
-0.28516	0.013027	-0.060771
-0.28491	0.012901	-0.019958
-0.28467	0.01367	0.0054894
-0.28442	0.013932	-0.032796
-0.28418	0.013937	0.052223
-0.28394	0.014177	-0.033916
-0.28369	0.013543	0.063047
-0.28345	0.013551	0.0050983
-0.2832	0.013203	0.042912
-0.28296	0.01286	0.057987
-0.28271	0.011987	0.0073819
-0.28247	0.010911	0.088891
-0.28223	0.010351	-0.0084311
-0.28198	0.009862	0.088525
-0.28174	0.0097748	0.010026
-0.28149	0.0089977	0.046075
-0.28125	0.0089957	0.042631
-0.28101	0.008603	-0.01551
-0.28076	0.0086034	0.06483
-0.28052	0.008673	-0.051796
-0.28027	0.0077695	0.046517
-0.28003	0.0079405	-0.053472
-0.27979	0.0072126	-0.01851
-0.27954	0.0070041	-0.030168
-0.2793	0.0064724	-0.09629
-0.27905	0.0054994	-0.01575
-0.27881	0.0061002	-0.14448
-0.27856	0.0060552	-0.044896
-0.27832	0.0070525	-0.15313
-0.27808	0.0074268	-0.1175
-0.27783	0.0074507	-0.12967
-0.27759	0.0083554	-0.19556
-0.27734	0.0083186	-0.11759
-0.2771	0.0089096	-0.24911
-0.27686	0.008679	-0.14452
-0.27661	0.0086022	-0.25367
-0.27637	0.0085723	-0.20564
-0.27612	0.0080888	-0.21985
-0.27588	0.0078311	-0.27573
-0.27563	0.0072757	-0.18988
-0.27539	0.0076001	-0.31684
-0.27515	0.0077883	-0.19573
-0.2749	0.0081013	-0.30105
-0.27466	0.007922	-0.23697
-0.27441	0.0076247	-0.25114
-0.27417	0.0076471	-0.29808
-0.27393	0.0074781	-0.20112
-0.27368	0.0082965	-0.31536
-0.27344	0.0082877	-0.17805
-0.27319	0.0086666	-0.2697
-0.27295	0.008089	-0.18745
-0.27271	0.0076862	-0.17954
-0.27246	0.0074506	-0.20229
-0.27222	0.0070187	-0.084454
-0.27197	0.0078349	-0.17684
-0.27173	0.0079346	-0.019747
-0.27148	0.0085068	-0.093188
-0.27124	0.0087002	0.0065528
-0.271	0.0081447	0.032712
-0.27075	0.0084036	0.032838
-0.27051	0.0080889	0.16756
-0.27026	0.008655	0.08734
-0.27002	0.0090348	0.2568
-0.26978	0.0080817	0.18555
-0.26953	0.0081216	0.29148
-0.26929	0.0072799	0.31345
-0.26904	0.0075294	0.29932
-0.2688	0.0079392	0.42357
-0.26855	0.0078534	0.32098
-0.26831	0.0086161	0.47381
-0.26807	0.0080577	0.37608
-0.26782	0.007791	0.45459
-0.26758	0.0074155	0.44665
-0.26733	0.0071316	0.39813
-0.26709	0.0076881	0.48674
-0.26685	0.0085669	0.34644
-0.2666	0.0084214	0.45894
-0.26636	0.0083626	0.3195
-0.26611	0.0073282	0.36006
-0.26587	0.0067018	0.30342
-0.26562	0.0068994	0.21792
-0.26538	0.0063323	0.25698
-0.26514	0.0075999	0.081031
-0.26489	0.0075228	0.14713
-0.26465	0.0072343	-0.028853
-0.2644	0.0075322	-0.026429
-0.26416	0.0064781	-0.1176
-0.26392	0.0070733	-0.22908
-0.26367	0.006996	-0.22415
-0.26343	0.0066119	-0.41396
-0.26318	0.0074381	-0.37704
-0.26294	0.0056313	-0.55353
-0.2627	0.0055672	-0.5693
-0.26245	0.0054251	-0.65578
-0.26221	0.005158	-0.7655
-0.26196	0.0069448	-0.75237
-0.26172	0.0063173	-0.91967
-0.26147	0.0067351	-0.86773
-0.26123	0.0062315	-1.0064
-0.26099	0.0049228	-0.99377
-0.26074	0.0053118	-1.0321
-0.2605	0.0051233	-1.0977
-0.26025	0.0056365	-1.0302
-0.26001	0.0070499	-1.138
-0.25977	0.006065	-1.024
-0.25952	0.0060935	-1.0927
-0.25928	0.0054693	-1.0116
-0.25903	0.0045091	-0.97354
-0.25879	0.005828	-0.96626
-0.25854	0.0053025	-0.8189
-0.2583	0.0066071	-0.85143
-0.25806	0.0070448	-0.65822
-0.25781	0.0058678	-0.65816
-0.25757	0.0066475	-0.50006
-0.25732	0.0062346	-0.40522
-0.25708	0.0065233	-0.32736
-0.25684	0.0076167	-0.1352
-0.25659	0.0064377	-0.11101
-0.25635	0.0072668	0.11687
-0.2561	0.0060871	0.15182
-0.25586	0.0052885	0.33747
-0.25562	0.0070359	0.43744
-0.25537	0.0068441	0.53484
-0.25513	0.0089996	0.7056
-0.25488	0.0090854	0.73158
-0.25464	0.0085286	0.91572
-0.25439	0.008482	0.93083
-0.25415	0.0072001	1.0611
-0.25391	0.0076347	1.1146
-0.25366	0.0085982	1.1498
-0.25342	0.0088828	1.2444
-0.25317	0.010209	1.2017
-0.25293	0.0096397	1.2876
-0.25269	0.009281	1.225
-0.25244	0.0097441	1.2414
-0.2522	0.0092123	1.2042
-0.25195	0.010763	1.124
-0.25171	0.010768	1.115
-0.25146	0.011378	0.95962
-0.25122	0.011365	0.93791
-0.25098	0.010319	0.76806
-0.25073	0.010841	0.67495
-0.25049	0.010913	0.53836
-0.25024	0.011091	0.35548
-0.25	0.011609	0.25601
-0.24976	0.010769	0.010398
-0.24951	0.010555	-0.085136
-0.24927	0.0097819	-0.33106
-0.24902	0.009415	-0.47283
-0.24878	0.011619	-0.66611
-0.24854	0.011597	-0.87237
-0.24829	0.013284	-1.0027
-0.24805	0.012827	-1.2468
-0.2478	0.012269	-1.3418
-0.24756	0.012161	-1.5749
-0.24731	0.010314	-1.677
-0.24707	0.011492	-1.8402
-0.24683	0.01204	-1.972
-0.24658	0.012271	-2.0529
-0.24634	0.013275	-2.1911
-0.24609	0.012176	-2.213
-0.24585	0.012724	-2.3181
-0.24561	0.01336	-2.3131
-0.24536	0.012129	-2.3464
-0.24512	0.013958	-2.3395
-0.24487	0.012691	-2.2947
-0.24463	0.01246	-2.2735
-0.24438	0.012124	-2.1739
-0.24414	0.010378	-2.1088
-0.2439	0.012798	-1.9819
-0.24365	0.013014	-1.8507
-0.24341	0.013576	-1.7199
-0.24316	0.015193	-1.5259
-0.24292	0.013709	-1.3869
-0.24268	0.014062	-1.1639
-0.24243	0.012637	-0.97925
-0.24219	0.012355	-0.75041
-0.24194	0.018607	-0.51166
-0.2417	0.017336	-0.30629
-0.24146	0.014728	-0.020541
-0.24121	0.020322	0.16805
-0.24097	0.018506	0.46482
-0.24072	0.021055	0.66057
-0.24048	0.015646	0.92471
-0.24023	0.024737	1.1426
-0.23999	0.022259	1.3448
-0.23975	0.020739	1.5763
-0.2395	0.022824	1.7151
-0.23926	0.027933	1.9383
-0.23901	0.023087	2.0363
-0.23877	0.024941	2.1983
-0.23853	0.028672	2.2631
-0.23828	0.025476	2.3433
-0.23804	0.024276	2.3878
-0.23779	0.025098	2.3784
-0.23755	0.031195	2.3876
-0.2373	0.020176	2.3086
-0.23706	0.024476	2.2613
-0.23682	0.029084	2.1321
-0.23657	0.026976	2.0151
-0.23633	0.022625	1.8523
-0.23608	0.026833	1.6755
-0.23584	0.028115	1.4811
-0.2356	0.020481	1.2527
-0.23535	0.020217	1.0163
-0.23511	0.027883	0.76065
-0.23486	0.028628	0.48761
-0.23462	0.016715	0.21437
-0.23438	0.027317	-0.085777
-0.23413	0.024391	-0.36807
-0.23389	0.020915	-0.66628
-0.23364	0.01557	-0.96291
-0.2334	0.028801	-1.2393
-0.23315	0.024999	-1.5426
-0.23291	0.014498	-1.7878
-0.23267	0.019568	-2.0795
-0.23242	0.024734	-2.2944
-0.23218	0.018008	-2.5496
-0.23193	0.012502	-2.7397
-0.23169	0.027421	-2.9305
-0.23145	0.019658	-3.0964
-0.2312	0.012677	-3.2121
-0.23096	0.0088221	-3.3494
-0.23071	0.026299	-3.3851
-0.23047	0.011865	-3.4725
-0.23022	0.0097267	-3.4499
-0.22998	0.019927	-3.4689
-0.22974	0.018584	-3.4041
-0.22949	0.0052155	-3.3393
-0.22925	0.0064139	-3.238
-0.229	0.021763	-3.0948
-0.22876	0.0076632	-2.9602
-0.22852	0.0029642	-2.7469
-0.22827	0.008561	-2.5647
-0.22803	0.017645	-2.3074
-0.22778	-0.0049093	-2.082
-0.22754	0.0056078	-1.7993
-0.22729	0.013737	-1.5293
-0.22705	0.0071205	-1.2389
-0.22681	-0.0089951	-0.9505
-0.22656	0.0049918	-0.65073
-0.22632	0.011457	-0.34888
-0.22607	-0.0090751	-0.045867
-0.22583	-0.0036241	0.24703
-0.22559	0.0084907	0.53497
-0.22534	0.0031807	0.821
-0.2251	-0.019331	1.0816
-0.22485	0.0035398	1.3463
-0.22461	0.0046948	1.5565
-0.22437	-0.0089984	1.7932
-0.22412	-0.019725	1.963
-0.22388	0.0075017	2.1555
-0.22363	-0.0059087	2.2793
-0.22339	-0.021453	2.4113
-0.22314	-0.0049457	2.5112
-0.2229	0.0050016	2.5732
-0.22266	-0.014303	2.6302
-0.22241	-0.027301	2.6197
-0.22217	0.0031339	2.6358
-0.22192	-0.0093207	2.5697
-0.22168	-0.022912	2.5207
-0.22144	-0.018699	2.4028
-0.22119	0.0076705	2.288
-0.22095	-0.02529	2.14
-0.2207	-0.026288	1.9729
-0.22046	-0.0047793	1.7856
-0.22021	-0.0029032	1.5661
-0.21997	-0.031408	1.3492
-0.21973	-0.022702	1.0938
-0.21948	0.0047621	0.84242
-0.21924	-0.025869	0.54616
-0.21899	-0.028106	0.27633
-0.21875	-0.0087997	-0.031465
-0.21851	0.0019602	-0.31482
-0.21826	-0.039758	-0.62704
-0.21802	-0.019914	-0.91679
-0.21777	-0.0011128	-1.2064
-0.21753	-0.014274	-1.4939
-0.21729	-0.03929	-1.7593
-0.21704	-0.0061129	-2.0479
-0.2168	0.00027961	-2.2811
-0.21655	-0.037794	-2.53
-0.21631	-0.022042	-2.722
-0.21606	0.0037347	-2.9222
-0.21582	-0.0095873	-3.0711
-0.21558	-0.045518	-3.1909
-0.21533	-0.0042853	-3.2797
-0.21509	-0.0013281	-3.3414
-0.21484	-0.026268	-3.3752
-0.2146	-0.030979	-3.3671
-0.21436	0.01388	-3.3257
-0.21411	-0.012189	-3.2525
-0.21387	-0.040607	-3.1533
-0.21362	-0.0084211	-3.008
-0.21338	0.0125	-2.8345
-0.21313	-0.020852	-2.6051
-0.21289	-0.03147	-2.3874
-0.21265	0.018032	-2.1103
-0.2124	-0.0074131	-1.8376
-0.21216	-0.030074	-1.5182
-0.21191	-0.0085743	-1.2039
-0.21167	0.031518	-0.88223
-0.21143	-0.019219	-0.52059
-0.21118	-0.023577	-0.17787
-0.21094	0.013861	0.20163
-0.21069	0.014606	0.53773
-0.21045	-0.031827	0.93242
-0.21021	-9.6944e-05	1.3143
-0.20996	0.046116	1.6949
-0.20972	-0.0073344	2.0576
