-0.2395	-0.00016428	-0.03421
-0.23926	0.060644	-0.0048135
-0.23901	0.035988	-0.0081762
-0.23877	0.052225	-0.011795
-0.23853	0.025478	-0.013592
-0.23828	0.025282	-0.01696
-0.23804	0.018215	-0.018538
-0.23779	0.012771	-0.021469
-0.23755	0.043411	-0.022404
-0.2373	0.030858	-0.024533
-0.23706	0.032002	-0.025902
-0.23682	0.028805	-0.026888
-0.23657	0.015734	-0.026902
-0.23633	0.025772	-0.027658
-0.23608	0.0062038	-0.02786
-0.23584	0.011288	-0.028205
-0.2356	0.03392	-0.02719
-0.23535	0.048641	-0.027155
-0.23511	0.077241	-0.026379
-0.23486	0.075229	-0.026705
-0.23462	0.07871	-0.026838
-0.23438	0.081559	-0.026571
-0.23413	0.064273	-0.026698
-0.23389	0.059775	-0.025474
-0.23364	0.052402	-0.024784
-0.2334	0.063672	-0.022947
-0.23315	0.084012	-0.019811
-0.23291	0.086444	-0.016316
-0.23267	0.09071	-0.013901
-0.23242	0.083062	-0.0096334
-0.23218	0.065846	-0.0065797
-0.23193	0.04601	-0.002552
-0.23169	0.014155	0.00012642
-0.23145	0.0014236	0.0044496
-0.2312	-0.0027144	0.0074152
-0.23096	-0.0030894	0.011336
-0.23071	0.00036849	0.013706
-0.23047	-0.0019787	0.017916
-0.23022	0.00030058	0.020892
-0.22998	-0.00074478	0.025338
-0.22974	-0.010509	0.027602
-0.22949	-0.016586	0.03105
-0.22925	-0.018646	0.033294
-0.229	-0.014999	0.037196
-0.22876	-0.0056382	0.038459
-0.22852	0.00073295	0.041152
-0.22827	0.017876	0.042776
-0.22803	0.035255	0.044934
-0.22778	0.051185	0.045145
-0.22754	0.062807	0.04663
-0.22729	0.064355	0.046854
-0.22705	0.063724	0.047605
-0.22681	0.056776	0.046907
-0.22656	0.041263	0.046948
-0.22632	0.033761	0.045132
-0.22607	0.029379	0.044241
-0.22583	0.034636	0.042193
-0.22559	0.041712	0.040518
-0.22534	0.040133	0.037553
-0.2251	0.03656	0.035608
-0.22485	0.019532	0.03262
-0.22461	-0.0047536	0.029605
-0.22437	-0.031426	0.02602
-0.22412	-0.054551	0.02386
-0.22388	-0.060388	0.020333
-0.22363	-0.055383	0.016929
-0.22339	-0.043398	0.01332
-0.22314	-0.02703	0.01037
-0.2229	-0.021084	0.0064696
-0.22266	-0.018708	0.0031073
-0.22241	-0.028827	-0.00040178
-0.22217	-0.039388	-0.0036842
-0.22192	-0.0425	-0.0069598
-0.22168	-0.03911	-0.0093519
-0.22144	-0.021851	-0.012198
-0.22119	-0.0021681	-0.014806
-0.22095	0.018074	-0.016775
-0.2207	0.035459	-0.017781
-0.22046	0.038762	-0.019507
-0.22021	0.036177	-0.020711
-0.21997	0.030628	-0.02144
-0.21973	0.020628	-0.021686
-0.21948	0.018197	-0.022711
-0.21924	0.014929	-0.022886
-0.21899	0.014313	-0.022376
-0.21875	0.014688	-0.022213
-0.21851	0.012046	-0.022069
-0.21826	0.0052974	-0.021552
-0.21802	-0.0033483	-0.02122
-0.21777	-0.014287	-0.020718
-0.21753	-0.025055	-0.020223
-0.21729	-0.034143	-0.019775
-0.21704	-0.040051	-0.020025
